Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
zeebatibar basmati,3.9,795.0,2023-07-29,2023-08-28,30,Medium,1.0,0,16.5,Product is expired,735
bb royalkatarni,3.4,2200.0,2022-11-21,2022-12-21,30,Low,0.0,0,19.0,Product is expired,121
nirmalkuruva rice3.833,3.8,725.0,2022-09-25,2022-10-25,30,Low,0.0,0,19.0,Product is expired,490
bb royalminiket,3.9,450.0,2024-12-04,2025-01-03,30,Medium,1.0,199,-16.67,3.5834520859954956e+16,132
kohinoorbasmati rice/basmati,3.9,620.0,2023-08-18,2023-09-17,30,Medium,1.0,0,16.5,Product is expired,388
kohinoorbasmati rice/basmati,3.8,179.0,2022-08-20,2022-09-19,30,Low,0.0,0,19.0,Product is expired,388
nirmalmatta rice,3.9,900.0,2025-01-31,2025-03-02,30,Medium,1.0,257,-26.33,1.23498831065126e+22,491
bb super,3.8,400.0,2025-01-15,2025-02-14,30,Low,0.0,241,-21.17,1.7989039924817415e+20,164
sri sri,4.0,105.0,2025-01-10,2025-02-09,30,Medium,1.0,236,-22.83,1.8733885648600834e+19,611
india gatebasmati,4.0,570.0,2023-09-19,2023-10-19,30,Medium,1.0,0,16.5,Product is expired,357
bulletgts original,3.8,3600.0,2024-03-31,2024-04-30,30,Low,0.0,0,19.0,Product is expired,206
daawatbasmati rice/basmati,3.6,840.0,2022-08-07,2022-09-06,30,Low,0.0,0,19.0,Product is expired,248
bb royalsuper,4.2,785.0,2023-11-16,2023-12-16,30,Medium,1.0,0,16.5,Product is expired,154
bb royalorganic,3.9,1938.0,2024-06-24,2024-07-24,30,Medium,1.0,36,10.5,-472.12,136
bb royalkurva,3.6,2080.0,2024-03-29,2024-04-28,30,Low,0.0,0,19.0,Product is expired,124
bb royalbiryani,4.1,975.0,2025-03-31,2025-04-30,30,Medium,1.0,316,-36.17,2.449049083752734e+27,97
bongo bhoggovind,4.0,190.0,2022-10-11,2022-11-10,30,Medium,1.0,0,16.5,Product is expired,170
24 mantra,4.0,1100.0,2024-07-28,2024-08-27,30,Medium,1.0,70,4.83,-158325.17,1
bb super,4.0,700.0,2023-07-03,2023-08-02,30,Medium,1.0,0,16.5,Product is expired,164
24 mantra,4.0,1425.0,2024-01-06,2024-02-05,30,Medium,1.0,0,16.5,Product is expired,1
daawatsona masoori3.8199,3.8,470.0,2025-04-10,2025-05-10,30,Low,0.0,326,-35.33,8.520691156856724e+27,254
bb royalgobind,3.9,2600.0,2023-04-17,2023-05-17,30,Medium,1.0,0,16.5,Product is expired,112
bb popularidli/idly,4.0,700.0,2024-05-02,2024-06-01,30,Medium,1.0,0,16.5,Product is expired,74
india gatebasmati,4.2,252.0,2023-10-08,2023-11-07,30,Medium,1.0,0,16.5,Product is expired,357
bb popularrice/akki,4.0,600.0,2023-02-22,2023-03-24,30,Medium,1.0,0,16.5,Product is expired,84
india gatebasmati,3.9,735.0,2023-06-22,2023-07-22,30,Medium,1.0,0,16.5,Product is expired,357
bb popularred,4.0,400.0,2023-06-02,2023-07-02,30,Medium,1.0,0,16.5,Product is expired,83
india gatebasmati,4.1,1100.0,2022-08-30,2022-09-29,30,Medium,1.0,0,16.5,Product is expired,357
bb royalbasmati,3.9,790.0,2023-01-20,2023-02-19,30,Medium,1.0,0,16.5,Product is expired,92
bb royalbasmati,3.3,700.0,2023-10-22,2023-11-21,30,Low,0.0,0,19.0,Product is expired,92
preciagolden sweet,3.9,60.0,2023-01-06,2023-02-05,30,Medium,1.0,0,16.5,Product is expired,554
fresho!frozen green,3.9,480.0,2023-10-23,2023-11-22,30,Medium,1.0,0,16.5,Product is expired,306
fresho!frozen green,3.9,480.0,2023-10-08,2023-11-07,30,Medium,1.0,0,16.5,Product is expired,306
fresho!frozen sweet,3.9,200.0,2022-08-30,2022-09-29,30,Medium,1.0,0,16.5,Product is expired,307
godrej yummiezgreen,3.7,160.0,2022-11-28,2022-12-28,30,Low,0.0,0,19.0,Product is expired,322
godrej yummiezamerican,4.0,110.0,2024-06-23,2024-07-23,30,Medium,1.0,35,10.67,-20.17,321
farmlandfrozen sweet,3.7,110.0,2024-08-25,2024-09-24,30,Low,0.0,98,2.67,-2367600.17,295
farmlandfrozen green,3.8,145.0,2023-01-04,2023-02-03,30,Low,0.0,0,19.0,Product is expired,294
sumerusweet corn3.8161,3.8,59.0,2022-11-10,2022-12-10,30,Low,0.0,0,19.0,Product is expired,626
sumerugreen peas3.6151,3.6,275.0,2023-01-31,2023-03-02,30,Low,0.0,0,19.0,Product is expired,625
keventerfrozen -,4.0,180.0,2024-01-30,2024-02-29,30,Medium,1.0,0,16.5,Product is expired,382
tadaaboiled sweet,4.1,75.0,2025-03-05,2025-04-04,30,Medium,1.0,290,-31.83,9.145573849710648e+23,638
tadaaboiled sweet,4.0,69.0,2023-03-09,2023-04-08,30,Medium,1.0,0,16.5,Product is expired,638
tadaaboiled sweet,4.0,69.0,2025-03-29,2025-04-28,30,Medium,1.0,314,-35.83,1.1508599345176011e+26,638
sptfrozen -,3.9,240.0,2022-10-06,2022-11-05,30,Medium,1.0,0,16.5,Product is expired,609
tadaasweet corn,3.8,175.0,2022-11-01,2022-12-01,30,Low,0.0,0,19.0,Product is expired,640
fresho!frozen sweet,3.9,200.0,2024-05-31,2024-06-30,30,Medium,1.0,12,14.5,28.21,307
godrej yummiezgreen,3.7,160.0,2024-08-02,2024-09-01,30,Low,0.0,75,6.5,-84261.67,322
godrej yummiezamerican,4.0,110.0,2024-06-26,2024-07-26,30,Medium,1.0,38,10.17,-44.22,321
farmlandfrozen sweet,3.7,110.0,2024-02-11,2024-03-12,30,Low,0.0,0,19.0,Product is expired,295
farmlandfrozen green,3.8,145.0,2023-12-15,2024-01-14,30,Low,0.0,0,19.0,Product is expired,294
sumerusweet corn3.8161,3.8,59.0,2024-06-20,2024-07-20,30,Low,0.0,32,13.67,-3.97,626
sumerugreen peas3.6151,3.6,275.0,2025-03-21,2025-04-20,30,Low,0.0,306,-32.0,8.270620112739354e+25,625
keventerfrozen -,4.0,180.0,2024-11-29,2024-12-29,30,Medium,1.0,194,-15.83,5007401630263757.0,382
tadaaboiled sweet,4.1,75.0,2022-11-13,2022-12-13,30,Medium,1.0,0,16.5,Product is expired,638
tadaaboiled sweet,4.0,69.0,2024-05-26,2024-06-25,30,Medium,1.0,7,15.33,10.47,638
tadaaboiled sweet,4.0,69.0,2022-10-24,2022-11-23,30,Medium,1.0,0,16.5,Product is expired,638
sptfrozen -,3.9,240.0,2023-10-16,2023-11-15,30,Medium,1.0,0,16.5,Product is expired,609
tadaasweet corn,3.8,175.0,2024-07-07,2024-08-06,30,Low,0.0,49,10.83,-828.25,640
sptfrozen green,3.7,240.0,2022-10-26,2022-11-25,30,Low,0.0,0,19.0,Product is expired,610
sptfrozen green,3.7,240.0,2025-04-23,2025-05-23,30,Low,0.0,339,-37.5,6.217867899125397e+28,610
precia5 mix,4.0,200.0,2025-02-24,2025-03-26,30,Medium,1.0,281,-30.33,3.841363429695635e+23,553
tadaaboiled sweet,3.7,99.0,2022-08-29,2022-09-28,30,Low,0.0,0,19.0,Product is expired,638
tadaaboiled sweet,3.6,55.0,2024-07-25,2024-08-24,30,Low,0.0,67,7.83,-7041.06,638
supa cornkernels,3.2,113.7,2023-01-08,2023-02-07,30,Low,0.0,0,19.0,Product is expired,633
tadaaboiled sweet,3.7,99.0,2024-10-04,2024-11-03,30,Low,0.0,138,-4.0,9516034214.49,638
tadaaboiled sweet,3.6,55.0,2024-12-08,2025-01-07,30,Low,0.0,203,-14.83,8671473762465634.0,638
supa cornkernels,3.2,113.7,2024-07-23,2024-08-22,30,Low,0.0,65,8.17,-10177.65,633
preciawinter green,3.7,200.0,2023-04-20,2023-05-20,30,Low,0.0,0,19.0,Product is expired,555
bb royalwheat,3.9,75.0,2023-10-25,2023-11-24,30,Medium,1.0,0,16.5,Product is expired,163
aashirvaadatta/godihittu -,4.1,540.0,2023-12-13,2024-01-12,30,Medium,1.0,0,16.5,Product is expired,7
24 mantra,3.9,375.0,2022-10-15,2022-11-14,30,Medium,1.0,0,16.5,Product is expired,1
ahaarm.p. wheat,4.1,70.0,2024-06-07,2024-07-07,30,Medium,1.0,19,13.33,8.3,29
mai rasoidalia4.245,4.2,96.0,2024-01-08,2024-02-07,30,Medium,1.0,0,16.5,Product is expired,410
mayil markwhole,4.0,73.0,2025-02-11,2025-03-13,30,Medium,1.0,268,-28.17,9.672239586736236e+21,433
majorsamba broken,5.0,115.0,2022-09-03,2022-10-03,30,High,,0,13.0,Product is expired,428
majorordinry broken,5.0,42.0,2024-06-01,2024-07-01,30,High,,13,10.83,4.4,427
sharmaji ka,3.0,420.0,2024-08-01,2024-08-31,30,Low,0.0,74,6.67,-185823.7,593
bb royalsuperior-mp-sharbati-atta/godihittu,3.9,650.0,2023-08-31,2023-09-30,30,Medium,1.0,0,16.5,Product is expired,155
bb super,5.0,600.0,2023-07-25,2023-08-24,30,High,,0,13.0,Product is expired,164
nutrapoornapremium gold,4.3,495.0,2024-06-27,2024-07-27,30,Medium,1.0,39,10.0,-249.96,504
two brothers,4.5,499.0,2024-01-02,2024-02-01,30,Medium,1.0,0,16.5,Product is expired,704
rishtawhole wheat,4.4,60.0,2024-06-13,2024-07-13,30,Medium,1.0,25,12.33,4.68,572
nutrapoornachapati wheat,4.0,400.0,2024-04-15,2024-05-15,30,Medium,1.0,0,16.5,Product is expired,500
mayuranksooji -,4.3,28.0,2024-03-18,2024-04-17,30,Medium,1.0,0,16.5,Product is expired,438
mayil marksamba,4.2,190.0,2022-08-20,2022-09-19,30,Medium,1.0,0,16.5,Product is expired,432
pillsburyatta/godihittu -,4.0,243.0,2024-08-04,2024-09-03,30,Medium,1.0,77,3.67,-107796.47,541
natureland organicswheat,4.2,70.0,2023-05-04,2023-06-03,30,Medium,1.0,0,16.5,Product is expired,478
ganeshwhole wheat,4.2,276.0,2024-11-18,2024-12-18,30,Medium,1.0,183,-14.0,752399094102551.4,313
nagaatta whole,4.1,70.0,2023-05-02,2023-06-01,30,Medium,1.0,0,16.5,Product is expired,464
bb royalorganic,3.9,75.0,2023-01-04,2023-02-03,30,Medium,1.0,0,16.5,Product is expired,136
nagarefined wheat,4.1,42.0,2024-02-20,2024-03-21,30,Medium,1.0,0,16.5,Product is expired,465
majorsamba broken,4.3,115.0,2024-10-31,2024-11-30,30,Medium,1.0,165,-11.0,6730410243600.1,428
nagasamba broken,4.1,67.0,2024-07-14,2024-08-13,30,Medium,1.0,56,7.17,-866.01,466
bb royalorganic,3.9,149.0,2024-04-16,2024-05-16,30,Medium,1.0,0,16.5,Product is expired,136
nutrapoornaphulka roti,4.2,400.0,2022-10-16,2022-11-15,30,Medium,1.0,0,16.5,Product is expired,503
laxmi bhogwhole,4.1,440.0,2025-02-26,2025-03-28,30,Medium,1.0,283,-30.67,1.27487391967742e+24,401
elitesamba broken,4.1,94.0,2023-06-28,2023-07-28,30,Medium,1.0,0,16.5,Product is expired,279
moyur100% whole,4.1,55.0,2023-05-08,2023-06-07,30,Medium,1.0,0,16.5,Product is expired,453
bhagirathipremium mp,4.2,350.0,2024-01-23,2024-02-22,30,Medium,1.0,0,16.5,Product is expired,168
organic tattvaflour,3.9,75.0,2024-01-08,2024-02-07,30,Medium,1.0,0,16.5,Product is expired,517
bb royalorganic,4.0,489.0,2023-06-25,2023-07-25,30,Medium,1.0,0,16.5,Product is expired,136
ahaarchokar yukt,3.7,480.0,2022-10-29,2022-11-28,30,Low,0.0,0,19.0,Product is expired,28
nutrapoornamultigrain wheat,4.2,420.0,2022-12-21,2023-01-20,30,Medium,1.0,0,16.5,Product is expired,502
floryo100% whole,4.0,410.0,2022-10-27,2022-11-26,30,Medium,1.0,0,16.5,Product is expired,296
two brothers,4.5,499.0,2023-03-11,2023-04-10,30,Medium,1.0,0,16.5,Product is expired,704
rishtawhole wheat,4.4,60.0,2025-01-19,2025-02-18,30,Medium,1.0,245,-24.33,6.901700055721199e+19,572
nutrapoornachapati wheat,4.0,400.0,2023-04-06,2023-05-06,30,Medium,1.0,0,16.5,Product is expired,500
mayuranksooji -,4.3,28.0,2024-08-07,2024-09-06,30,Medium,1.0,80,3.17,-19549.8,438
mayil marksamba,4.2,190.0,2025-01-19,2025-02-18,30,Medium,1.0,245,-24.33,2.1855383509783796e+20,432
fortunechakki fresh,4.0,99.0,2023-01-26,2023-02-25,30,Medium,1.0,0,16.5,Product is expired,301
natureland organicswheat,4.2,70.0,2023-10-19,2023-11-18,30,Medium,1.0,0,16.5,Product is expired,478
ganeshwhole wheat,4.2,276.0,2024-01-11,2024-02-10,30,Medium,1.0,0,16.5,Product is expired,313
nagaatta whole,4.1,70.0,2024-04-11,2024-05-11,30,Medium,1.0,0,16.5,Product is expired,464
bb royalorganic,3.9,75.0,2022-11-14,2022-12-14,30,Medium,1.0,0,16.5,Product is expired,136
nagarefined wheat,4.1,42.0,2024-05-01,2024-05-31,30,Medium,1.0,0,16.5,Product is expired,465
majorsamba broken,4.3,115.0,2023-08-29,2023-09-28,30,Medium,1.0,0,16.5,Product is expired,428
nagasamba broken,4.1,67.0,2023-08-10,2023-09-09,30,Medium,1.0,0,16.5,Product is expired,466
aashirvaadbansi rava,4.0,76.0,2023-03-01,2023-03-31,30,Medium,1.0,0,16.5,Product is expired,8
nutrapoornaphulka roti,4.2,400.0,2024-11-09,2024-12-09,30,Medium,1.0,174,-12.5,160935214485052.12,503
laxmi bhogwhole,4.1,440.0,2024-03-19,2024-04-18,30,Medium,1.0,0,16.5,Product is expired,401
elitesamba broken,4.1,94.0,2025-02-09,2025-03-11,30,Medium,1.0,266,-27.83,8.247847184369507e+21,279
moyur100% whole,4.1,55.0,2023-05-10,2023-06-09,30,Medium,1.0,0,16.5,Product is expired,453
bhagirathipremium mp,4.2,350.0,2025-04-07,2025-05-07,30,Medium,1.0,323,-37.33,3.679448035517395e+27,168
bb royalorganic,4.0,489.0,2023-03-09,2023-04-08,30,Medium,1.0,0,16.5,Product is expired,136
ahaarchokar yukt,3.7,480.0,2023-12-14,2024-01-13,30,Low,0.0,0,19.0,Product is expired,28
nutrapoornamultigrain wheat,4.2,420.0,2025-03-22,2025-04-21,30,Medium,1.0,307,-34.67,1.6715425239406065e+26,502
bb royalwheat,3.9,80.0,2024-09-11,2024-10-11,30,Medium,1.0,115,-2.67,51594976.95,163
pillsburygold atta,4.0,788.0,2023-12-09,2024-01-08,30,Medium,1.0,0,16.5,Product is expired,542
magik cookatta/whole,4.0,275.0,2024-05-24,2024-06-23,30,Medium,1.0,5,15.67,42.8,403
bb royalorganic,3.9,150.0,2024-05-05,2024-06-04,30,Medium,1.0,0,16.5,Product is expired,136
bb royalbroken,4.0,40.0,2024-05-02,2024-06-01,30,Medium,1.0,0,16.5,Product is expired,99
aashirvaadm.p. chakki,3.8,560.0,2024-11-25,2024-12-25,30,Low,0.0,190,-12.67,5602579950881489.0,14
aashirvaadsamba broken,4.0,154.0,2023-06-13,2023-07-13,30,Medium,1.0,0,16.5,Product is expired,23
rajdhaniwhole wheat,4.0,449.0,2023-06-06,2023-07-06,30,Medium,1.0,0,16.5,Product is expired,563
floryo100% whole,4.6,365.0,2025-02-12,2025-03-14,30,High,,269,-31.83,6.6743002212268465e+22,296
bb super,4.0,75.0,2022-11-06,2022-12-06,30,Medium,1.0,0,16.5,Product is expired,164
gm foodsm.p.,3.9,320.0,2024-09-28,2024-10-28,30,Medium,1.0,132,-5.5,12738552991.09,316
bb super,3.9,70.0,2023-07-19,2023-08-18,30,Medium,1.0,0,16.5,Product is expired,164
dinesh flour,4.0,430.0,2023-12-22,2024-01-21,30,Medium,1.0,0,16.5,Product is expired,262
moyurwheat flour/super,4.1,60.0,2023-07-22,2023-08-21,30,Medium,1.0,0,16.5,Product is expired,454
pansarimaida -,3.9,60.0,2024-03-18,2024-04-17,30,Medium,1.0,0,16.5,Product is expired,530
safe harvestwheat,3.9,80.0,2023-01-10,2023-02-09,30,Medium,1.0,0,16.5,Product is expired,587
amulwhole wheat,3.9,470.0,2024-01-01,2024-01-31,30,Medium,1.0,0,16.5,Product is expired,46
bb royalred,3.9,100.0,2023-08-14,2023-09-13,30,Medium,1.0,0,16.5,Product is expired,146
shree neelkamalwheat,3.9,250.0,2023-12-27,2024-01-26,30,Medium,1.0,0,16.5,Product is expired,595
bb super,3.3,600.0,2023-09-23,2023-10-23,30,Low,0.0,0,19.0,Product is expired,164
sakaslokwan wheat,3.8,375.0,2022-11-06,2022-12-06,30,Low,0.0,0,19.0,Product is expired,590
sakassihor wheat,3.8,375.0,2024-11-02,2024-12-02,30,Low,0.0,167,-8.83,26282143091343.89,591
elitewhole wheat,3.7,570.0,2024-07-09,2024-08-08,30,Low,0.0,51,10.5,-3931.33,280
mai rasoiroasted,3.8,102.0,2022-09-09,2022-10-09,30,Low,0.0,0,19.0,Product is expired,420
floryo7 grains,5.0,599.0,2023-11-02,2023-12-02,30,High,,0,13.0,Product is expired,297
nutrapoornapunjabi wheat,3.7,400.0,2023-05-16,2023-06-15,30,Low,0.0,0,19.0,Product is expired,505
bb royalorganic,3.6,375.0,2023-02-16,2023-03-18,30,Low,0.0,0,19.0,Product is expired,136
natureland organicswheat,3.7,75.0,2023-05-19,2023-06-18,30,Low,0.0,0,19.0,Product is expired,478
sohnapunjab whole,3.7,399.0,2023-11-10,2023-12-10,30,Low,0.0,0,19.0,Product is expired,608
vijay goldgold,3.7,70.0,2023-09-06,2023-10-06,30,Low,0.0,0,19.0,Product is expired,715
aashirvaadsugar release,4.2,385.0,2023-05-12,2023-06-11,30,Medium,1.0,0,16.5,Product is expired,27
magik cookatta/whole,4.0,275.0,2023-10-31,2023-11-30,30,Medium,1.0,0,16.5,Product is expired,403
bb royalorganic,3.9,150.0,2022-11-07,2022-12-07,30,Medium,1.0,0,16.5,Product is expired,136
bb royalbroken,4.0,40.0,2023-12-02,2024-01-01,30,Medium,1.0,0,16.5,Product is expired,99
aashirvaadm.p. chakki,3.8,560.0,2023-04-06,2023-05-06,30,Low,0.0,0,19.0,Product is expired,14
aashirvaadsamba broken,4.0,154.0,2023-10-29,2023-11-28,30,Medium,1.0,0,16.5,Product is expired,23
rajdhaniwhole wheat,4.0,449.0,2024-02-14,2024-03-15,30,Medium,1.0,0,16.5,Product is expired,563
bb super,4.0,75.0,2025-02-28,2025-03-30,30,Medium,1.0,285,-31.0,3.2767366166426325e+23,164
gm foodsm.p.,3.9,320.0,2024-02-03,2024-03-04,30,Medium,1.0,0,16.5,Product is expired,316
bb super,3.9,70.0,2024-09-01,2024-10-01,30,Medium,1.0,105,-1.0,2288311.46,164
dinesh flour,4.0,430.0,2024-01-28,2024-02-27,30,Medium,1.0,0,16.5,Product is expired,262
moyurwheat flour/super,4.1,60.0,2023-09-03,2023-10-03,30,Medium,1.0,0,16.5,Product is expired,454
pansarimaida -,3.9,60.0,2024-12-22,2025-01-21,30,Medium,1.0,217,-19.67,2.0633325692972435e+17,530
safe harvestwheat,3.9,80.0,2024-10-21,2024-11-20,30,Medium,1.0,155,-9.33,537444568646.78,587
amulwhole wheat,3.9,470.0,2025-03-18,2025-04-17,30,Medium,1.0,303,-34.0,8.242434163436653e+25,46
bb royalred,3.9,100.0,2024-02-14,2024-03-15,30,Medium,1.0,0,16.5,Product is expired,146
shree neelkamalwheat,3.9,250.0,2023-04-28,2023-05-28,30,Medium,1.0,0,16.5,Product is expired,595
bb super,3.3,600.0,2023-04-04,2023-05-04,30,Low,0.0,0,19.0,Product is expired,164
sakaslokwan wheat,3.8,375.0,2024-12-30,2025-01-29,30,Low,0.0,225,-18.5,6.007417154414566e+18,590
sakassihor wheat,3.8,375.0,2024-05-28,2024-06-27,30,Low,0.0,9,17.5,64.64,591
elitewhole wheat,3.7,570.0,2024-12-30,2025-01-29,30,Low,0.0,225,-18.5,9.131274074710141e+18,280
mai rasoiroasted,3.8,102.0,2022-09-30,2022-10-30,30,Low,0.0,0,19.0,Product is expired,420
nutrapoornapunjabi wheat,3.7,400.0,2024-08-08,2024-09-07,30,Low,0.0,81,5.5,-591848.09,505
mannamultigrain atta,4.3,199.0,2024-08-21,2024-09-20,30,Medium,1.0,94,0.83,-598272.91,431
bb royalorganic,3.6,375.0,2024-04-13,2024-05-13,30,Low,0.0,0,19.0,Product is expired,136
natureland organicswheat,3.7,75.0,2023-07-27,2023-08-26,30,Low,0.0,0,19.0,Product is expired,478
sohnapunjab whole,3.7,399.0,2024-05-10,2024-06-09,30,Low,0.0,0,19.0,Product is expired,608
vijay goldgold,3.7,70.0,2023-09-14,2023-10-14,30,Low,0.0,0,19.0,Product is expired,715
nutrapoornadaily need,3.3,375.0,2022-11-28,2022-12-28,30,Low,0.0,0,19.0,Product is expired,501
bb super,3.0,65.0,2022-09-04,2022-10-04,30,Low,0.0,0,19.0,Product is expired,164
bb royalorganic,4.0,150.0,2023-09-06,2023-10-06,30,Medium,1.0,0,16.5,Product is expired,136
sharmaji ka,3.7,355.0,2024-03-05,2024-04-04,30,Low,0.0,0,19.0,Product is expired,593
bb royalwheat,3.7,400.0,2023-06-29,2023-07-29,30,Low,0.0,0,19.0,Product is expired,163
bb super,4.0,70.0,2025-04-04,2025-05-04,30,Medium,1.0,320,-36.83,3.984553929844847e+26,164
bb royalmaida452573,4.0,375.0,2022-09-19,2022-10-19,30,Medium,1.0,0,16.5,Product is expired,128
bb royalorganic,3.1,1938.0,2024-04-19,2024-05-19,30,Low,0.0,0,19.0,Product is expired,136
bb royalorganic,3.6,1998.0,2025-01-22,2025-02-21,30,Low,0.0,248,-22.33,3.8434710831155364e+21,136
nutrapoornadaily need,3.3,375.0,2025-02-17,2025-03-19,30,Low,0.0,274,-26.67,1.5617984960915872e+23,501
bb super,3.0,65.0,2024-07-26,2024-08-25,30,Low,0.0,68,7.67,-9957.02,164
sharmaji ka,3.7,355.0,2024-01-28,2024-02-27,30,Low,0.0,0,19.0,Product is expired,593
id fresho!whole,3.8,220.0,2023-01-08,2023-02-07,30,Low,0.0,0,19.0,Product is expired,355
safe harvestwheat,4.0,60.0,2024-11-17,2024-12-17,30,Medium,1.0,182,-13.83,132289593011470.08,587
bb royalorganic,3.1,1938.0,2022-10-25,2022-11-24,30,Low,0.0,0,19.0,Product is expired,136
bb super,4.0,73.0,2023-03-04,2023-04-03,30,Medium,1.0,0,16.5,Product is expired,164
bb royalmultigrain,3.9,660.0,2023-06-01,2023-07-01,30,Medium,1.0,0,16.5,Product is expired,135
pillsburymultigrain atta,4.0,728.0,2024-06-17,2024-07-17,30,Medium,1.0,29,11.67,15.4,543
nature freshsampoorna,4.0,475.0,2023-07-04,2023-08-03,30,Medium,1.0,0,16.5,Product is expired,472
mannamulti millet,4.1,699.0,2025-04-12,2025-05-12,30,Medium,1.0,328,-38.17,2.0424454075999555e+28,430
aashirvaadnatureâ€™s superfoods,4.1,238.0,2022-09-05,2022-10-05,30,Medium,1.0,0,16.5,Product is expired,16
lo! foodsultra,4.0,599.0,2023-11-02,2023-12-02,30,Medium,1.0,0,16.5,Product is expired,402
24 mantra,4.0,350.0,2023-12-21,2024-01-20,30,Medium,1.0,0,16.5,Product is expired,1
the better,4.5,550.0,2024-12-07,2025-01-06,30,Medium,1.0,202,-17.17,8.21983617847087e+16,691
sugar watcherslow,4.2,1158.0,2023-03-25,2023-04-24,30,Medium,1.0,0,16.5,Product is expired,623
better nutritionbio-fortified,5.0,500.0,2024-04-02,2024-05-02,30,High,,0,13.0,Product is expired,167
pansarimultigrain atta52,5.0,425.0,2022-11-06,2022-12-06,30,High,,0,13.0,Product is expired,532
id fresho!homestyle,3.7,210.0,2023-07-17,2023-08-16,30,Low,0.0,0,19.0,Product is expired,352
qualinut gourmetoats,5.0,310.0,2022-09-08,2022-10-08,30,High,,0,13.0,Product is expired,561
hanumanta foodschakki,5.0,55.0,2025-01-11,2025-02-10,30,High,,237,-26.5,1.391233780543209e+19,331
sugar.fitactive sugar,5.0,300.0,2024-04-20,2024-05-20,30,High,,0,13.0,Product is expired,624
the better,5.0,229.0,2022-11-27,2022-12-27,30,High,,0,13.0,Product is expired,691
dinesh flour,3.5,78.0,2023-06-10,2023-07-10,30,Low,0.0,0,19.0,Product is expired,262
sugar watchersgluten,3.1,229.0,2024-09-18,2024-10-18,30,Low,0.0,122,-1.33,298335947.35,622
organic tattvaorganic,4.0,140.0,2024-12-20,2025-01-19,30,Medium,1.0,215,-19.33,3.1714343089278426e+17,520
kitchens of,3.8,130.0,2023-11-19,2023-12-19,30,Low,0.0,0,19.0,Product is expired,387
bb royalmultigrain,3.9,660.0,2023-12-30,2024-01-29,30,Medium,1.0,0,16.5,Product is expired,135
pillsburymultigrain atta,4.0,728.0,2023-04-13,2023-05-13,30,Medium,1.0,0,16.5,Product is expired,543
nature freshsampoorna,4.0,475.0,2024-04-18,2024-05-18,30,Medium,1.0,0,16.5,Product is expired,472
mannamulti millet,4.1,699.0,2023-01-29,2023-02-28,30,Medium,1.0,0,16.5,Product is expired,430
aashirvaadnatureâ€™s superfoods,4.1,238.0,2023-11-02,2023-12-02,30,Medium,1.0,0,16.5,Product is expired,16
lo! foodsultra,4.0,599.0,2024-11-02,2024-12-02,30,Medium,1.0,167,-11.33,53867340748578.59,402
safe harvestwhole,3.8,425.0,2022-12-01,2022-12-31,30,Low,0.0,0,19.0,Product is expired,589
the better,4.5,550.0,2024-11-29,2024-12-29,30,Medium,1.0,194,-15.83,1.5300393870250368e+16,691
sugar watcherslow,4.2,1158.0,2022-11-09,2022-12-09,30,Medium,1.0,0,16.5,Product is expired,623
better nutritionbio-fortified,5.0,500.0,2022-12-21,2023-01-20,30,High,,0,13.0,Product is expired,167
pansarimultigrain atta52,5.0,425.0,2024-11-15,2024-12-15,30,High,,180,-17.0,772097788515070.2,532
sri sri,3.9,415.0,2025-02-19,2025-03-21,30,Medium,1.0,276,-29.5,2.8520597676324532e+23,611
qualinut gourmetoats,5.0,310.0,2023-01-27,2023-02-26,30,High,,0,13.0,Product is expired,561
hanumanta foodschakki,5.0,55.0,2023-09-26,2023-10-26,30,High,,0,13.0,Product is expired,331
sugar.fitactive sugar,5.0,300.0,2024-09-19,2024-10-19,30,High,,123,-7.5,2691905921.96,624
the better,5.0,229.0,2023-06-23,2023-07-23,30,High,,0,13.0,Product is expired,691
dinesh flour,3.5,78.0,2022-12-17,2023-01-16,30,Low,0.0,0,19.0,Product is expired,262
sugar watchersgluten,3.1,229.0,2024-12-14,2025-01-13,30,Low,0.0,209,-15.83,1.2795546792478654e+17,622
elitewhole wheat,3.7,570.0,2023-11-29,2023-12-29,30,Low,0.0,0,19.0,Product is expired,280
ganeshgold -,4.4,250.0,2022-10-05,2022-11-04,30,Medium,1.0,0,16.5,Product is expired,311
aashirvaaddouble roasted,4.0,82.0,2023-07-25,2023-08-24,30,Medium,1.0,0,16.5,Product is expired,11
nandichakki fresh,4.1,465.0,2023-04-16,2023-05-16,30,Medium,1.0,0,16.5,Product is expired,467
gryhosthyatta -,4.4,66.0,2024-04-10,2024-05-10,30,Medium,1.0,0,16.5,Product is expired,330
ponkathirgrand atta,4.3,79.0,2024-12-23,2025-01-22,30,Medium,1.0,218,-19.83,3.345201825096878e+17,545
ganeshmultigrain atta4.2487,4.2,82.0,2024-08-23,2024-09-22,30,Medium,1.0,96,0.5,-221549.21,312
silver cointraditional,4.1,290.0,2023-10-20,2023-11-19,30,Medium,1.0,0,16.5,Product is expired,596
aashirvaadatta -,4.2,58.0,2024-01-20,2024-02-19,30,Medium,1.0,0,16.5,Product is expired,5
vivattaatta/godihittu -,4.1,360.0,2023-05-19,2023-06-18,30,Medium,1.0,0,16.5,Product is expired,721
